Observation_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Geosite_Type,Geological_Domain,Locality_Center_Lat,Locality_Center_Lon,Locality_Group_Key,Coordinate_Precision,Source_File,Source_Row_Ref,Center_Coord_Source,Is_Merchich_Format,Correction_Applied,Ground_Truth_Note
obs2_00448,Cavities and caves  on the left bank of the Assif Assemsil,32.10832777777778,-6.472758333333333,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_39,point,geoheritage_expanded_20260809,670,,False,,
obs2_00449,Deep gorges in Fm BIII limestones from the Assif Assemssil river,32.08027777777778,-6.46,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_39,point,geoheritage_expanded_20260809,671,,False,,
obs2_00450,Troglodyte construction of the Ait Aloui and Ait Izza douars,32.08524444444445,-6.443269444444445,Béni Mellal-Khénifra,C&Ar,Central High Atlas,,,geoheritage_expanded_20260809_group_39,point,geoheritage_expanded_20260809,672,,False,,
obs2_00451,Spring of Ain Asserdoune,32.325138888888894,-6.335702777777778,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,677,,False,,
obs2_00452,Spring of Ain El Ghazi,32.32443055555556,-6.316886111111111,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,678,,False,,
obs2_00453,Karren Moudj,32.27661944444444,-6.287808333333333,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,679,,False,,
obs2_00454,Canyon of Hansala,32.37435833333333,-6.143083333333334,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,680,,False,,
obs2_00455,Canyon of Moudj,32.28550833333333,-6.316947222222222,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,681,,False,,
obs2_00456,Timskar Waterfalls,32.28123611111111,-6.265222222222223,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,682,,False,,
obs2_00457,Tazerkount ruiniformes landscapes,32.190777777777775,-6.517761111111111,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,683,,False,,
obs2_00458,Ruiniformes Landscapes of Oribaa,32.30911666666666,-6.353455555555556,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,684,,False,,
obs2_00459,Caves of Orbiaa,32.306713888888886,-6.336480555555555,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,685,,False,,
obs2_00460,Caves of Ain El ghazi,32.33271388888889,-6.310772222222222,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,686,,False,,
obs2_00461,Ain Orbiaa,32.30702222222222,-6.350052777777777,Béni Mellal-Khénifra,,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,687,,False,,
obs2_00462,Ruiniformes Landscapes of Tassemit,32.29003055555555,-6.271786111111111,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,688,,False,,
obs2_00463,Travertines of El Ksiba,32.56476388888888,-6.017641666666667,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,689,,False,,
obs2_00464,Panoramic view of rurate,32.18103055555555,-6.519197222222222,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,690,,False,,
obs2_00465,Spring of Tamoudjout,32.49888055555556,-6.146663888888889,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,691,,False,,
obs2_00466,Spring of Ouchrah,32.429205555555555,-6.170663888888889,Béni Mellal-Khénifra,"H,K&R",Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,692,,False,,
obs2_00467,Panoramic view of   Beni Mellal city,32.32462777777778,-6.337727777777777,Béni Mellal-Khénifra,G,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,693,,False,,
obs2_00468,Caves of the cliffs of Timoulilte,32.20083611111112,-6.4307138888888895,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,694,,False,,
obs2_00469,Cave of the cliffs of Tanougha,32.49078888888889,-6.135119444444445,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,695,,False,,
obs2_00470,Cave of Foum El Ancer,32.370697222222226,-6.248286111111111,Béni Mellal-Khénifra,K,Central High Atlas,,,geoheritage_expanded_20260809_group_40,point,geoheritage_expanded_20260809,696,,False,,
obs2_00471,Sebkha Talaklekt,21.578180555555555,-15.657905555555557,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,742,,False,,
obs2_00472,Sebkhet Dkhayla,21.753644444444443,-16.876597222222223,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,743,,False,,
obs2_00473,Sebkhat Fares,22.41135833333333,-16.41094722222222,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,744,,False,,
obs2_00474,Sebkha of Imili,23.11620555555556,-16.093491666666665,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,745,,False,,
obs2_00475,Sebkhat Ad-Dam,23.863325,-15.676680555555556,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,746,,False,,
obs2_00476,Sebkha of Skaymate,24.54140555555556,-14.960672222222222,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,747,,False,,
obs2_00477,Sebkhat Aridal,26.268966666666667,-14.195486111111112,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,748,,False,,
obs2_00478,Sebkha Oum Dba,27.8315,-12.93711388888889,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,749,,False,,
obs2_00479,Sebkha Tizfourine,27.873752777777774,-12.786202777777778,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,750,,False,,
obs2_00480,Sebkha Tah,27.7551,-12.71916388888889,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,751,,False,,
obs2_00481,Sebkha Tazgha,27.994019444444444,-12.268030555555557,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,752,,False,,
obs2_00482,Sebkha Lahmira,28.138022222222222,-11.808975,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,753,,False,,
obs2_00483,Sebkha Zima,31.91809444444445,-9.11181388888889,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,754,,False,,
obs2_00484,Sebkha Lamhaguen,27.85493055555556,-12.649913888888888,,,Sahara and Meseta,,,geoheritage_expanded_20260809_group_44,point,geoheritage_expanded_20260809,755,,False,,
obs2_00485,Ali Thilat Dam,35.23120494693842,-5.299523468638417,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,756,,True,,
obs2_00486,Quarry of blocks,35.241841890628514,-5.303685066721016,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,757,,True,,
obs2_00488,Talâat Adrhosse Klippe,35.27655286728575,-5.21970167197663,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,759,,True,,
obs2_00489,Oued Laou Gorge,35.27997830780459,-5.233760827936141,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,760,,True,,
obs2_00490,Ibouharen Fold,35.29766902507748,-5.22162465373422,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,761,,True,,
obs2_00491,Tirinesse Basin,35.3200789984599,-5.175609833466769,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,762,,True,,
obs2_00492,Koudiat Achacha,35.32758306567867,-5.190214128354176,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,763,,True,,
obs2_00493,Talambote bad lands,35.25514905973631,-5.194830135719653,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,764,,True,,
obs2_00494,Talambote Thrusting,35.24874520907014,-5.180641425952474,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,765,,True,,
obs2_00495,Akchour landslide,35.27654815182145,-5.21640500663741,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,766,,True,,
obs2_00496,Akchour Dam,35.23816699846036,-5.176274938018656,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,767,,True,,
obs2_00497,Sidi Abdel Hamid Ecomuseum,35.17232940013272,-5.268751286983315,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,768,,True,,
obs2_00498,Sidi Abdel Hamid Lookout,35.17314093736768,-5.269189069131,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,769,,True,,
obs2_00499,Ras el Ma Spring,35.16600615924551,-5.255152305519151,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,770,,True,,
obs2_00500,Bab Taza Phtanites,35.064510140672404,-5.181156471058046,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,771,,True,,
obs2_00501,Bouhala Landslice,35.067631809824846,-5.139897857287812,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,772,,True,,
obs2_00502,Chrafate Spring,35.0841271788377,-5.0815068304971005,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,773,,True,,
obs2_00503,Chrafate Alluvial Fan,35.06616213256105,-5.106566894215781,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,774,,True,,
obs2_00505,Ametrasse fallen blocks,35.07907970516082,-5.08136111904997,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,776,,True,,
obs2_00506,Jbel Chrafate Panorama,35.0790706925359,-5.081361152532858,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,777,,True,,
obs2_00507,Ametrasse Tertiary Fm Succession,35.10315343199355,-4.987769151671308,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,778,,True,,
obs2_00508,Koudiat Sbaâ Panorama,35.06633352933115,-5.040103522290227,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,779,,True,,
obs2_00509,Raghdat Southern entry of TNP,35.09006160553466,-5.156661160915913,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,780,,True,,
obs2_00510,Jbel Bou Slimane Panorama,35.12139744629058,-5.133855304695491,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,781,,True,,
obs2_00512,Oued Tassikisste Gorge,35.38722714629003,-5.208409912947649,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,783,,True,,
obs2_00513,Jbel Kelti Panorama,35.0841271788377,-5.0815068304971005,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,784,,True,,
obs2_00514,Raghdat Aremlal,35.358129708859586,-5.314113362471088,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,785,,True,,
obs2_00515,Pont de Dieu and Farda River,35.20870299058353,-5.178767577214994,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,786,,True,,
obs2_00516,Oued El Kelaa Gorge and waterfall,35.20843181074154,-5.131553454074437,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,787,,True,,
obs2_00517,Tissimlane cherty limestone,35.18050250402973,-5.236928591978081,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,788,,True,,
obs2_00518,Jbel Tissouka Panorama,35.160710459075226,-5.216027758962821,Tanger-Al Hoceima,,Rif,,,geoheritage_expanded_20260809_group_45,point,geoheritage_expanded_20260809,789,,True,,
obs2_00519,Ammonites from Alma,30.510416666666668,-9.590416666666668,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,790,,False,,
obs2_00520,The anticlinal fold of the Paradis Valley,30.587777777777777,-9.528083333333337,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,791,,False,,
obs2_00521,The gorges of the Paradise Valley,30.58908333333333,-9.524611111111112,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,792,,False,,
obs2_00522,Imouzzer Ida-Outanane faults and fold,30.691222222222223,-9.6215,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,793,,False,,
obs2_00523,Imouzzer Ida-Outanane waterfalls,30.67741666666667,-9.48011111111111,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,794,,False,,
obs2_00524,The Moulay Abd Allah dam,30.77252777777778,-9.675916666666666,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,795,,False,,
obs2_00525,Imi Ouggoug cave,30.614722222222223,-9.468666666666667,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,796,,False,,
obs2_00526,Assif n’El Had cave,30.746972222222222,-9.476666666666668,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,797,,False,,
obs2_00527,The Birfichou chasm,30.694777777777777,-9.402555555555557,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,798,,False,,
obs2_00528,The Win Timdwin cave,30.680444444444447,-9.344833333333334,Souss-Massa,,Western High Atlas,,,geoheritage_expanded_20260809_group_46,point,geoheritage_expanded_20260809,799,,False,,
obs2_00529,Beni Moussa spring,35.318922,-5.342704,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,811,,False,,
obs2_00530,Boujmil spring,35.761002,-5.441038,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,812,,False,,
obs2_00531,Zarjoun spring,35.745521,-5.432185,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,813,,False,,
obs2_00532,Al Kouf spring,35.714694,-5.430446,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,814,,False,,
obs2_00533,Polje of Fahs Lamhar,35.664804,-5.441151,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,815,,False,,
obs2_00534,Onsar spring,35.648108,-5.431448,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,816,,False,,
obs2_00535,Azeroual spring,35.611045,-5.389665,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,817,,False,,
obs2_00536,Al Mashar cave,35.664627,-5.426957,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,818,,False,,
obs2_00537,Alouiya spring,35.641148,-5.443133,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,819,,False,,
obs2_00538,Al Keddane spring,35.654769,-5.456236,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,820,,False,,
obs2_00539,Limestone pavement of Bhar Nazef,35.60087,-5.390362,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,821,,False,,
obs2_00540,Doline of Dersa Mountain,35.594108,-5.379917,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,822,,False,,
obs2_00541,Torreta spring,35.548847,-5.355334,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,824,,False,,
obs2_00542,Zarka spring,35.312201,-5.203304,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,825,,False,,
obs2_00543,Taht Lghar cave,35.304508,-5.195604,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,826,,False,,
obs2_00544,Uvala of Dar Akhanous,35.501247,-5.34851,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,827,,False,,
obs2_00545,Al Hamma cave,35.27706,-5.18095,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,828,,False,,
obs2_00546,Moukdassen spring,35.536092,-5.334538,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,829,,False,,
obs2_00547,Limestone pavement of Jebala,35.373907,-5.265274,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,830,,False,,
obs2_00548,Spring of Mountain Moussa,35.543071,-5.24645,Tanger-Al Houceima,,Rif,,,geoheritage_expanded_20260809_group_48,point,geoheritage_expanded_20260809,831,,False,,
