Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Soil_Class,Geology_Class,LULC_Class_Name_WorldCover,Coordinate_Precision,N_Raster_Cells_Imputed,MCDM_Score,MCDM_Class,National_Model_Class
loc_00356,Salt mine of Tittaouine,33.373,-4.017944444444445,Fés-Meknés,421.5195907792026,29.58828685380614,27.71064695247934,1657.87451171875,0.15,66093.07877326541,9.0,71.0,Grassland,point,2,0.5047248579187333,Difficult,Difficult
loc_00357,Tittaouine Spring,33.374611111111115,-4.021222222222222,Fés-Meknés,74.5624134986534,12.572093380750353,17.059338278021695,1658.7064208984375,0.1,65791.14943748302,9.0,71.0,Bare/sparse vegetation,point,2,0.3174410377736485,Moderate,Moderate
loc_00358,Jbel Aghanja’s fold,33.378861111111114,-4.010527777777778,Fés-Meknés,893.8599778337536,43.70732714881464,57.55572963746126,1980.199462890625,0.15,66792.65654869158,3.0,8.0,Grassland,point,0,0.590504065827082,Difficult,Difficult
loc_00359,Kardoud and Abdel Ali springs,33.32016666666667,-3.916833333333333,Fés-Meknés,1780.804810178083,6.789441465315639,4.350602079028926,1049.57275390625,0.35,75653.34777563534,3.0,71.0,Shrubland,point,1,0.284247319910462,Moderate,Moderate
loc_00360,Calcite quarry,33.47083333333334,-3.963638888888889,Fés-Meknés,709.031986219741,26.33389167528007,34.57670858083678,1747.4276123046875,0.1,72077.6130346225,9.0,18.0,Bare/sparse vegetation,point,0,0.525357188603142,Difficult,Difficult
loc_00361,Sauropod footprints,33.480222222222224,-4.02375,Fés-Meknés,697.4180616092718,20.628383182282704,23.938014511234503,1595.97314453125,0.15,66772.60403534674,9.0,71.0,Grassland,point,2,0.4456433880124541,Moderate,Difficult
loc_00362,Jbel Bou Naceur,33.570750000000004,-3.888,Fés-Meknés,8141.699970747491,34.52200249618144,42.22900188855888,3302.495361328125,0.1,74183.43155029704,9.0,71.0,Bare/sparse vegetation,point,5,0.9401681320408432,Very Difficult,Difficult
loc_00363,Ain Jdid,33.48630555555555,-3.8171388888888886,Fés-Meknés,1202.0803580124375,16.494917667164916,21.42161370900052,1332.41015625,0.15,84609.66460929684,3.0,71.0,Grassland,point,1,0.406847385629125,Moderate,Moderate
loc_00366,Boulemane,33.364444444444445,-4.7225,Fés-Meknés,33.175470683419825,4.718664568941955,6.463859116735537,1747.554931640625,0.15,660.9961792943134,9.0,71.0,Grassland,point,1,0.208730389902757,Easy,Easy
loc_00367,Guigou valley,33.40472222222222,-4.721111111111111,Fés-Meknés,153.53741919571158,7.754783770727434,11.201537077091942,1533.9971923828125,0.15,4618.164148346277,9.0,18.0,Grassland,point,0,0.235660388744281,Easy,Easy
loc_00369,Taferdoust,33.47361111111111,-4.654444444444445,Fés-Meknés,105.33599495754748,19.99698516601553,14.861116267432852,1254.5496826171875,0.55,14061.577070413823,9.0,18.0,Tree cover,point,0,0.3489654219929534,Moderate,Moderate
loc_00370,Taghrout,33.48305555555556,-4.6075,Fés-Meknés,133.9045169760647,19.33486096379772,15.432729169356922,1100.0439453125,0.15,17441.572888698367,9.0,18.0,Grassland,point,0,0.3136907860977083,Moderate,Moderate
loc_00371,Anchrif,33.48222222222223,-4.61888888888889,Fés-Meknés,984.2027302900686,14.779994107816991,13.978211962487087,1124.27783203125,0.35,16701.154952538538,9.0,18.0,Shrubland,point,0,0.3076298379015938,Moderate,Moderate
loc_00372,Skoura,33.51611111111111,-4.539722222222222,Fés-Meknés,146.17717235410427,32.51566518474704,38.765615920389976,1212.8226318359375,0.55,24437.214481999847,9.0,71.0,Tree cover,point,1,0.5071770530825332,Difficult,Difficult
loc_00373,Tadaout,33.51916666666666,-4.055555555555555,Fés-Meknés,4972.425723306876,11.851720645022391,15.002092345686984,2433.591796875,0.15,64882.1770623046,9.0,18.0,Grassland,point,3,0.6938020828341523,Very Difficult,Difficult
loc_00374,El Mers,33.44444444444444,-4.45,Fés-Meknés,71.05724334474209,12.697051634207044,11.324646500516527,1475.0999755859375,0.1,27457.66243269533,9.0,18.0,Bare/sparse vegetation,point,0,0.2542793508396581,Moderate,Moderate
loc_00375,Fahs-Anjra (Melloussa),35.725,-5.6685,Tanger-Tétouan-Al Hoceima,1886.2105461126207,9.311161231054548,9.016625396476304,230.19204711914065,0.15,13142.811497111526,3.0,69.0,Grassland,point,0,0.2849865351751336,Moderate,Moderate
loc_00376,The architectural heritage of Zaouiat Ahansal,31.83156111111111,-6.100886111111111,Béni Mellal-Khénifra,1074.9605815044415,16.675317736234952,9.308125,1644.8607177734375,0.1,60740.248402719415,,,,point,0,,,
loc_00377,Panorama of Zaouiat Ahansal,31.82883888888889,-6.098708333333333,Béni Mellal-Khénifra,1421.5860690910772,24.86213216435352,15.318134765625,1649.6824951171875,0.1,61099.29455615761,,,,point,0,,,
loc_00378,The natural bridge of Imin Ifri,31.724191666666663,-6.971397222222223,Béni Mellal-Khénifra,1.523268545573127,9.75954508040926,4.558583984375,1063.5201416015625,0.05,89416.88760154587,,,,point,0,,,
loc_00379,The dinosaur geosites of Iouaridène,31.72577777777777,-6.906922222222223,Béni Mellal-Khénifra,17.72025246125147,5.390925889877793,2.8933203125,1043.226318359375,0.1,85440.88715545885,,,,point,0,,,
loc_00380,Aït Blal Rock engravings,31.750616666666662,-6.32005,Béni Mellal-Khénifra,311.4858728285409,19.41236568228167,11.541923828125,2519.892333984375,0.15,64966.521020550645,,,,point,0,,,
loc_00381,Tizi-n-Tighist Geo landscape,31.749802777777777,-6.320194444444444,Béni Mellal-Khénifra,255.81120492742988,22.13966820625592,12.54888671875,2519.295166015625,0.15,65056.26145103146,,,,point,0,,,
loc_00382,Paleo-dam of Tizi-n-Tighza,31.730963888888887,-6.307902777777778,Béni Mellal-Khénifra,965.4550980873169,8.813864868227872,5.69634765625,2247.33056640625,0.1,67212.59520113272,,,,point,0,,,
loc_00383,Ibaqualliwn Lamellibranches of Tizi-n-Tighist,31.733088888888886,-6.324652777777778,Béni Mellal-Khénifra,20.634646311325707,26.61230408078944,18.18201171875,2569.735107421875,0.15,66894.3871785143,,,,point,0,,,
loc_00384,Jbel Azoukri Ait Attab synclinal (1),31.757188888888887,-6.248361111111112,Béni Mellal-Khénifra,2012.212577440792,39.19832167395856,25.47123046875,3499.822509765625,0.1,64918.29653310061,,,,point,0,,,
loc_00385,"Ait Attab synclinal, Bougal (Taghia)",31.78695833333333,-6.072663888888889,Béni Mellal-Khénifra,6590.146167077294,11.314623734016523,5.4159375,1868.5748291015625,0.15,59155.74437624233,,,,point,0,,,
loc_00386,"The Bin El Ouidane dam ""Chocolate Marls""",32.108783333333335,-6.436002777777778,Béni Mellal-Khénifra,46.26254744587702,19.69877081820752,11.38975341796875,857.890869140625,0.15,26243.086667300475,,,,point,0,,,
loc_00387,The Ouzoud waterfalls,32.015011111111114,-6.7196694444444445,Béni Mellal-Khénifra,319.9347066994651,17.716576840577027,8.83042236328125,771.2587890625,0.55,49481.5792772321,,,,point,0,,,
loc_00388,The “Cathedral” Mastfrane,31.980719444444443,-6.137377777777778,Béni Mellal-Khénifra,1242.7945122649712,26.3234120917062,14.7501025390625,1787.1624755859375,0.35,44250.69072429665,,,,point,0,,,
loc_00389,Talmst Ride,31.906683333333334,-6.154858333333333,Béni Mellal-Khénifra,5037.273473681996,27.397979312936908,14.170556640625,2302.75048828125,0.15,51079.5881353159,,,,point,0,,,
loc_00390,Collective granary of Sidi Moussa,32.39897222222222,-6.027358333333333,Béni Mellal-Khénifra,1075.715475689257,19.108075015872103,10.6025390625,1374.671630859375,0.15,31451.56868823583,,,,point,0,,,
loc_00391,"Granary, Ighrem",32.20402222222223,-6.603461111111111,Béni Mellal-Khénifra,1543.664953470363,23.75340609105405,16.27612060546875,727.4781494140625,0.55,27614.4531252584,,,,point,0,,,
loc_00392,Footprints of the carnivorous dinosaur (Tridactyl),32.19611111111111,-6.5825,Béni Mellal-Khénifra,1639.9147460188274,30.23563713007345,20.4951513671875,869.3565063476562,0.55,26458.038848996035,,,,point,0,,,
loc_00393,Herbivorous dinosaur footprints,32.10611111111111,-6.510025,Béni Mellal-Khénifra,565.8091345831052,26.3262578901656,18.489912109375,885.2869873046875,0.55,29333.89082151585,,,,point,0,,,
loc_00394,Izourar plateaus,31.952005555555555,-6.55725,Béni Mellal-Khénifra,79.8865437749029,12.954370393371631,8.4384228515625,1420.4300537109375,0.55,46632.74858026863,,,,point,0,,,
loc_00395,Rock engravings of Tizi-n-Tighist,32.009969444444444,-6.719222222222222,Béni Mellal-Khénifra,174.80107928386653,8.602718413784581,4.8126611328125,832.2334594726562,0.05,49856.786341551735,,,,point,0,,,
loc_00396,Sandstone-fault families,31.89700833333333,-8.860261111111111,Marrakech-Safi,307.3110719871933,2.410897005828105,1.4284423828125,328.1667175292969,0.15,49581.49918537336,,,,point,0,,,
loc_00397,"Faiult mirror-gradin 
crystallization",31.89871388888889,-8.863727777777777,Marrakech-Safi,50.25985818213582,8.223339209273426,4.68259765625,335.5243530273437,0.2,49637.87279148787,,,,point,0,,,
loc_00398,Karst networks of barite,31.907641666666667,-8.850891666666666,Marrakech-Safi,24.228934619903416,7.228864914567178,4.060523681640625,351.10430908203125,0.15,48105.55344241848,,,,point,0,,,
loc_00399,Calcite crystals,31.91326388888889,-8.84191388888889,Marrakech-Safi,17.195013913392756,1.6621177237577756,0.733424072265625,375.6792297363281,0.2,47089.532358763536,,,,point,0,,,
loc_00400,"Cambrian sandstone & shale,Gray massive Cambrian limestones",31.917627777777778,-8.835375,Marrakech-Safi,7.774381189879271,3.846160216345754,2.38003662109375,368.6682739257813,0.15,46326.97848136808,,,,point,0,,,
loc_00401,The western tip of the Cambrian crest,31.930247222222224,-8.828119444444445,Marrakech-Safi,33.7765718877266,5.4616528870483245,2.9679541015625,369.3472290039063,0.2,44800.541275025134,,,,point,0,,,
loc_00402,Cap Beddouza,32.55083333333333,-9.272777777777778,Marrakech-Safi,306.2546866780887,6.631785225860408,2.806850471496582,11.86017608642578,0.1,28129.043672929147,,,,point,0,,,
loc_00403,beach of Sidi Bouzide,33.22591944444444,-8.555186111111112,Marrakech-Safi,210.32595282187933,3.00676456072625,0.7773285102844238,0.0,0.9,5586.782223275792,,,,point,0,,,
loc_00404,The source Lalla Mira,32.31843333333334,-9.25405,Marrakech-Safi,346.6768487242137,0.0,0.0,0.0,0.9,2515.794311624218,,,,point,0,,,
loc_00405,The wave of Saf,32.32473055555556,-9.28336388888889,Marrakech-Safi,1227.9583053189583,0.0,0.0,0.0,0.9,4988.493583657566,,,,point,0,,,
loc_00406,The caldera of the Michliffen,33.41329722222222,-5.079908333333333,Draa-Tafilalet & Fès-Méknès,356.0091935957427,8.953750368578861,4.959384765625,1869.6600341796875,0.15,12963.86167751399,,,,point,0,,,
loc_00407,Ruiniform landscape,33.287997222222224,-4.847411111111111,Draa-Tafilalet & Fès-Méknès,2752.0707309270247,5.724306711658693,2.5529296875,1893.1063232421875,0.15,13816.658646623193,,,,point,0,,,
loc_00408,Fairy chimneys of Assamar,31.681522222222224,-6.668716666666667,Béni Mellal-Khénifra,923.191366983062,27.7195152444188,17.0012060546875,1456.268798828125,0.15,78429.82426828088,,,,point,0,,,
loc_00409,Amsittene Fm,31.14655277777777,-9.743005555555555,Marrakech-Safi,549.9989161879427,1.1775891658201618,0.6113818359375,375.937744140625,0.1,40657.19242441712,,,,point,0,,,
loc_00410,Id ou Moulid Fm,31.143002777777777,-9.739027777777777,Marrakech-Safi,313.83061761655296,15.477826394253578,9.873702392578124,414.0773315429688,0.35,41069.96544294405,,,,point,0,,,
loc_00411,Arich Ouzella cave,31.162775,-9.700344444444443,Marrakech-Safi,806.7228167784211,24.002581102265346,15.340660400390624,452.1583251953125,0.35,39253.444995105776,,,,point,0,,,
loc_00412,Subvertical strata,31.141513888888888,-9.751880555555555,Marrakech-Safi,1450.3225048475335,9.839578191728972,6.45735107421875,414.0569458007813,0.15,41188.47946695576,,,,point,0,,,
loc_00413,Triassic-Quaternary contact,31.098191666666665,-9.822580555555556,Marrakech-Safi,71.39399882608672,14.204003470871106,7.679365005493164,44.27710723876953,0.15,46351.919300204056,,,,point,0,,,
loc_00414,Quaternary-Jurassic contact,31.09722777777778,-9.824833333333332,Marrakech-Safi,173.16817718265557,10.564291111957164,9.994418334960937,10.163599014282228,0.15,46485.23825201117,,,,point,0,,,
loc_00415,Fold hinge,31.09916944444444,-9.828880555555555,Marrakech-Safi,607.1560437513259,10.47195667808737,8.064375381469727,0.0,0.1,46322.22184831283,,,,point,0,,,
loc_00416,Cretaceous Quaternary contact,31.10043888888889,-9.833491666666667,Marrakech-Safi,1068.0457741518862,15.382724481432335,12.93364637374878,7.111008644104004,0.15,46244.62209584528,,,,point,0,,,
loc_00417,Triple point,31.10076111111111,-9.839516666666666,Marrakech-Safi,1627.213945669533,9.257102355142989,5.795493022203446,6.363839149475098,0.15,46296.669506308375,,,,point,0,,,
loc_00418,Macrofossils,31.15208055555556,-9.705341666666666,Marrakech-Safi,32.192483380297155,6.171238214821642,3.408128662109375,441.0716552734375,0.15,40363.59042232605,,,,point,0,,,
loc_00419,Fossiliferous dunes,31.160627777777776,-9.705713888888887,Marrakech-Safi,302.1257071389781,7.186310205388199,3.90877685546875,383.3132934570313,0.1,39417.0476328105,,,,point,0,,,
loc_00420,Folded structure1,31.192766666666667,-9.65986111111111,Marrakech-Safi,10.828921353417195,17.781481300059614,10.64741455078125,365.2033996582031,0.35,36782.134844993205,,,,point,0,,,
loc_00421,Folded structure 2,31.15841111111111,-9.686902777777778,Marrakech-Safi,1919.642807937989,26.85311900748578,15.9529931640625,661.5985107421875,0.35,39941.71247623969,,,,point,0,,,
loc_00422,Folded structure 3,31.15719722222222,-9.697530555555556,Marrakech-Safi,943.0102406844044,18.26311688268961,9.698056640625,492.7695617675781,0.35,39907.02680024555,,,,point,0,,,
loc_00423,Amsittene folded structures,31.20817222222222,-9.703027777777775,Marrakech-Safi,34.7200619781668,9.64938439951962,5.026954345703125,274.30841064453125,0.05,34227.54351253357,,,,point,0,,,
loc_00424,Alluvial cone,31.09843333333333,-9.813108333333334,Marrakech-Safi,27.51019962353808,13.410289336252122,6.585305786132812,89.40814971923828,0.15,46222.23996803106,,,,point,0,,,
loc_00425,The alluvial plain of Tadakoust,29.250291666666666,-8.691086111111112,Souss-Massa,290.1326810609437,1.2458466373793442,0.56278076171875,563.6367797851562,0.1,88986.33535439178,,,,point,0,,,
loc_00426,Deflation phenomenon in the Drâa plain,29.22623611111111,-7.874097222222223,Souss-Massa,28225.740034313567,0.886455611088185,0.242518310546875,333.1604309082031,0.1,58572.79975690824,,,,point,0,,,
loc_00427,Engravings in Tamzrart region,29.31243055555556,-8.493838888888888,Souss-Massa,647.6535382131163,27.939648352680308,18.05424072265625,579.0457153320312,0.1,70007.02768807815,,,,point,0,,,
loc_00428,engravings in Tadakous,29.264425,-8.709041666666666,Souss-Massa,1782.4403053976175,36.53620952664103,25.80380126953125,604.427001953125,0.1,89401.53339158285,,,,point,0,,,
loc_00429,Laila Island,35.916551,-5.406037,Tanger-Tétouan-Al Hoceima,1129.8182261070572,22.77733457100382,11.78494644165039,74.5575180053711,0.15,9492.997944012208,,,,point,0,,,
loc_00430,Akhfénir Cliff,28.15,-12.066666666666666,Laayoune-Dakhla,5728.080603499461,0.0,0.0,0.0,0.9,156881.41879184853,,,,point,0,,,
loc_00431,Sand dunes,28.15,-12.1,Laayoune-Dakhla,7233.550265190323,0.0,0.0,0.0,0.9,154572.33630207283,,,,point,0,,,
loc_00432,Akhfennir Sinkhole,28.166666666666668,-12.05,Laayoune-Dakhla,6591.580221496209,0.0,0.0,0.0,0.9,159346.1897945999,,,,point,0,,,
loc_00433,Water spring,34.889091666666666,-4.948152777777778,Tanger-Tétouan-Al Hoceima,4823.910444196412,21.573050230658804,12.452291259765625,516.2889404296875,0.15,42628.1057746618,,,,point,0,,,
loc_00434,Panoramic view to the folded mountains,34.92726111111111,-4.86625,Tanger-Tétouan-Al Hoceima,6639.343318466891,13.451138417363143,7.735771484375,698.6382446289062,0.15,45398.36203133429,,,,point,0,,,
loc_00435,Petrified wood intruded by iron deposits,34.88933611111111,-4.895605555555555,Tanger-Tétouan-Al Hoceima,8150.119612599887,32.63461603844383,21.8155859375,883.7911987304688,0.35,46014.54791226941,,,,point,0,,,
loc_00436,Stromatolites,34.93650555555556,-4.911755555555556,Tanger-Tétouan-Al Hoceima,3360.5489124690444,20.0930618545274,12.09234619140625,584.5072631835938,0.15,41480.622611913845,,,,point,0,,,
loc_00437,Caristified cave stalactite,34.91381388888889,-4.8143666666666665,Tanger-Tétouan-Al Hoceima,4251.404558790859,16.64060665506177,9.4480908203125,1153.15283203125,0.15,50118.89774341145,,,,point,0,,,
loc_00438,Karastified limestone rocks eroded,34.90966111111111,-4.75915,Tanger-Tétouan-Al Hoceima,3503.196900898298,18.73129094790725,9.1878271484375,1306.4986572265625,0.15,54582.03694796248,,,,point,0,,,
loc_00439,Hill shades of limestone rocks,34.959294444444446,-4.832261111111111,Tanger-Tétouan-Al Hoceima,3276.9190194069265,7.463772028311458,3.93003173828125,822.80224609375,0.15,46020.102227411495,,,,point,0,,,
loc_00440,Targha mica-shist,35.40295890834344,-5.016487943783649,Tanger-Tétouan-Al Hoceima,1036.5838571111135,4.819587773176032,2.467520930469036,-0.9190643429756165,0.9,33357.48878318234,,,,point,0,,,
loc_00441,Beni Bousera Kinzigites,35.318247912237204,-4.932783085516994,Tanger-Tétouan-Al Hoceima,233.22822977115163,24.016769270763128,15.32809814453125,182.9826812744141,0.55,34711.479665877625,,,,point,0,,,
loc_00442,Tihissasse fan delta,35.333329499968634,-4.941882588174127,Tanger-Tétouan-Al Hoceima,800.5743515326036,0.7238797026836816,0.2915492665767669,1.032764911651611,0.15,34836.756565029886,,,,point,0,,,
loc_00443,Thedolerite sill of Ouzoud,32.03553888888889,-6.705880555555556,Béni Mellal-Khénifra,1074.5623304617843,38.72423265450473,26.4269775390625,745.7640991210938,0.15,46942.06279555676,,,,point,0,,,
loc_00444,Ouzoud travertines,32.01728611111111,-6.722075,Béni Mellal-Khénifra,659.438595211254,29.111398340891885,20.25622802734375,711.20751953125,0.55,49458.75039518599,,,,point,0,,,
loc_00445,Estuary of Oued Tassakht,31.98703888888889,-6.702097222222222,Béni Mellal-Khénifra,2588.982116380019,25.187475118929424,11.9757275390625,849.3216552734375,0.15,50674.47348005278,,,,point,0,,,
loc_00446,Oued EL Abid gorges and caves,32.16708611111111,-6.259005555555556,Béni Mellal-Khénifra,4810.149957753914,16.97496427158525,8.5710888671875,841.6160278320312,0.55,20590.282488556502,,,,point,0,,,
loc_00447,Azilal formation intruded by Tanaghmelt sill,32.01875277777778,-6.744566666666667,Béni Mellal-Khénifra,2201.3779619735706,17.301221191660627,9.75216064453125,903.2830200195312,0.35,50853.60953924793,,,,point,0,,,
loc_00448,Zaouit Tanaghmelt,32.01884722222222,-6.736566666666667,Béni Mellal-Khénifra,1810.9976873981925,18.36487853087429,10.27474365234375,734.1459350585938,0.35,50303.78508825421,,,,point,0,,,
