Locality ID,Geological Domain,Region,Geosite Name,Geosite Type,Reference,Title,Latitude,Longitude,Accessibility Class,
loc_00631,Rif,Tanger-Tétouan-Al Hoceima,Tala Youssef beach,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.236105,-3.981783,Easy,
loc_00632,Rif,Tanger-Tétouan-Al Hoceima,Rmod beach,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.242967,-3.9673,Easy,
loc_00633,Rif,Tanger-Tétouan-Al Hoceima,Isri beach,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.218844,-3.911254,Easy,
loc_00634,Rif,Tanger-Tétouan-Al Hoceima,Cliff of Al Hoceima,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.223953,-4.050532,Easy,
loc_00635,Central High Atlas,Tanger-Tétouan-Al Hoceima,Quemado beach,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.244087,-3.92618,Easy,
loc_00636,Central High Atlas,Tanger-Tétouan-Al Hoceima,Cara Bonita beach,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.234276,-3.922583,Easy,
loc_00637,Central High Atlas,Tanger-Tétouan-Al Hoceima,Maktoa beach,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.229936,-3.919097,Easy,
loc_00638,Central High Atlas,Tanger-Tétouan-Al Hoceima,Small islands of Al Hoceima,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.216773,-3.901165,Easy,
loc_00639,Central High Atlas,Tanger-Tétouan-Al Hoceima,Sfiha beach,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.2062,-3.88821,Easy,
loc_00640,Central High Atlas,Tanger-Tétouan-Al Hoceima,Al Hoceima Bay,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.211857,-3.831492,Easy,
loc_00641,Central High Atlas,Tanger-Tétouan-Al Hoceima,Strait of Gibraltar,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.929746,-5.438324,Easy,
loc_00642,Central High Atlas,Tanger-Tétouan-Al Hoceima,Hill of Taifour,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.676276,-5.298678,Easy,
loc_00643,Central High Atlas,Tanger-Tétouan-Al Hoceima,Fault of Samsa,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.598793,-5.413419,Moderate,
loc_00644,Western High Atlas,Tanger-Tétouan-Al Hoceima,Cluse of Tetouan,PL,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.54326,-5.443002,Easy,
loc_00645,Western High Atlas,Tanger-Tétouan-Al Hoceima,Anticline of Nator cliff,PL,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.52956,-5.372524,Moderate,
loc_00646,Western High Atlas,Tanger-Tétouan-Al Hoceima,Synclinal of Tazarine,H,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.50192,-5.368411,Moderate,
loc_00647,Western High Atlas,Tanger-Tétouan-Al Hoceima,Chefchaouen furrow,G,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.178822,-5.256485,Moderate,
loc_00648,Middle Atlas,Tanger-Tétouan-Al Hoceima,Fault escarpment of Mizlafene,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.267876,-5.22021,Moderate,
loc_00649,Meseta,Tanger-Tétouan-Al Hoceima,Cliff of Imezar,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.180251,-5.197536,Difficult,
loc_00650,Meseta,Tanger-Tétouan-Al Hoceima,Folds of Sidi Abdelhamid,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.179166,-5.246346,Difficult,
loc_00651,Meseta,Tanger-Tétouan-Al Hoceima,Klippes of Soukna,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.115764,-5.411627,Difficult,
loc_00652,Meseta,Tanger-Tétouan-Al Hoceima,Folds and fault of Amtar,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.082901,-4.192447,Difficult,
loc_00653,Meseta,Tanger-Tétouan-Al Hoceima,Cirque of Jebha,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.211084,-4.661205,Easy,
loc_00654,Meseta,Tanger-Tétouan-Al Hoceima,Fauld of Mtioua,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.31734,-4.92847,Easy,
loc_00655,Meseta,Tanger-Tétouan-Al Hoceima,Bar of Tizirene,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.009775,-4.918015,Difficult,
loc_00656,Meseta,Tanger-Tétouan-Al Hoceima,Oued Rmel dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.872707,-5.476005,Difficult,
loc_00657,High Atlas,Tanger-Tétouan-Al Hoceima,Al Raouz dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.711,-5.498116,Easy,
loc_00658,High Atlas,Tanger-Tétouan-Al Hoceima,Smir dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.402013,-5.2355,Easy,
loc_00659,High Atlas,Tanger-Tétouan-Al Hoceima,Ajras dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.564636,-5.494865,Easy,
loc_00660,High Atlas,Tanger-Tétouan-Al Hoceima,Martil dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.477117,-5.428091,Easy,
loc_00661,High Atlas,Tanger-Tétouan-Al Hoceima,Nakhla dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.441739,-5.396691,Moderate,
loc_00662,High Atlas,Tanger-Tétouan-Al Hoceima,Prissa dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.364628,-5.17617,Easy,
loc_00663,High Atlas,Tanger-Tétouan-Al Hoceima,Oued Laou dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.246227,-5.291671,Easy,
loc_00664,High Atlas,Tanger-Tétouan-Al Hoceima,Moulay Bouchta dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.264187,-5.351637,Easy,
loc_00665,High Atlas,Tanger-Tétouan-Al Hoceima,Jaber lake,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.31665,-5.496082,Moderate,
loc_00666,High Atlas,Tanger-Tétouan-Al Hoceima,Bouhachem lake,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.56615,-5.226447,Easy,
loc_00667,High Atlas,Tanger-Tétouan-Al Hoceima,Al Houmar lake,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.07728,-5.26288,Moderate,
loc_00668,High Atlas,Tanger-Tétouan-Al Hoceima,Laarays lake,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.07686,-5.26586,Moderate,
loc_00669,High Atlas,Tanger-Tétouan-Al Hoceima,Al Mhad lake,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.07556,-5.26466,Easy,
loc_00670,Central High Atlas,Tanger-Tétouan-Al Hoceima,Al Garn lake,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.022547,-5.205902,Moderate,
loc_00671,Central High Atlas,Tanger-Tétouan-Al Hoceima,Ifrat Fouden lake,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.0163612,-4.904481,Moderate,
loc_00672,Central High Atlas,Tanger-Tétouan-Al Hoceima,Al Jomoaa dam,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,34.933095,-4.319152,Easy,
loc_00673,Central High Atlas,Tanger-Tétouan-Al Hoceima,Mujer dormida mountain,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.402279,-5.322191,Difficult,
loc_00674,Central High Atlas,Tanger-Tétouan-Al Hoceima,Gully of Tamghart,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.488401,-5.130791,Easy,
loc_00675,Central High Atlas,Tanger-Tétouan-Al Hoceima,Rockfall niche of Azenti,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.375224,-4.994033,Easy,
loc_00676,Central High Atlas,Tanger-Tétouan-Al Hoceima,Scree cone of Mountain Kelti,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.372808,-5.265224,Moderate,
loc_00677,Central High Atlas,Tanger-Tétouan-Al Hoceima,Rockfall niche of Ametras,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.083446,-5.079801,Easy,
loc_00678,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Badlands of Idsoulyene,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.001798,-5.370017,Easy,
loc_00679,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Slippage of Cara Bonita,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.232057,-3.922928,Easy,
loc_00680,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Plain of Restinga,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.789824,-5.361532,Easy,
loc_00681,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Alluvial plain of Martil,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.593329,-5.288213,Easy,
loc_00682,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Cascades of Ezarka,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.520043,-5.340233,Moderate,
loc_00683,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Cascades of Akherkhour,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.300691,-5.20585,Moderate,
loc_00684,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Alluvial plain of Amsa,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.537348,-5.22077,Easy,
loc_00685,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Alluvial plain of Oued Laou,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.082902,-4.192445,Moderate,
loc_00686,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Meander of Oued Laou,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.429939,-5.098185,Moderate,
loc_00687,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Cascades of Talembote,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.296245,-5.22719,Moderate,
loc_00688,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Alluvial plain of Bouhmed,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.330213,-4.952795,Easy,
loc_00689,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Sidi Yahya Aarab valley,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.273273,-4.900421,Difficult,
loc_00690,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Cascade of Oued Al Kalaa,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.242975,-5.158297,Difficult,
loc_00691,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Cascades of Akchour,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.185251,-5.194523,Difficult,
loc_00692,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Cascades of Taourart,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.218905,-5.139681,Difficult,
loc_00693,Anti-Atlas,Tanger-Tétouan-Al Hoceima,River terrace of Issaguen,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,34.918387,-4.565299,Easy,
loc_00694,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Alluvial plain of Nekor,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.190059,-3.877818,Easy,
loc_00695,Anti-Atlas,Tanger-Tétouan-Al Hoceima,Canyon of Laou river,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.280073,-5.233774,Easy,
loc_00696,High Atlas,Tanger-Tétouan-Al Hoceima,Natural bridge of Akchour,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.195231,-5.178878,Difficult,
loc_00697,High Atlas,Tanger-Tétouan-Al Hoceima,Canyon of Farda river,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.195315,-5.178814,Difficult,
loc_00698,High Atlas,Tanger-Tétouan-Al Hoceima,Canyon of Adelmane river,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.211334,-5.04086,Difficult,
loc_00699,High Atlas,Tanger-Tétouan-Al Hoceima,Natural bridge and travertine of Assifane,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.074391,-4.564801,Moderate,
loc_00700,High Atlas,Tanger-Tétouan-Al Hoceima,Cascades of Imlil canyon,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.08114,-4.104749,Easy,
loc_00701,High Atlas,Tanger-Tétouan-Al Hoceima,Snow niche of Mountain Lakraa,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.122193,-5.08885,Difficult,
loc_00702,High Atlas,Tanger-Tétouan-Al Hoceima,Accumulation glaze of Soukna,,"Salhi et al., 2026",Assessment of Geosites in Northern Morocco_Diversity and Richness with Potential for Socioeconomic Development,35.106971,-5.387428,Difficult,
